"CEDULA","NOMBRE_COMPLETO","FECHA_NACIMIENTO","ESTADO_CIVIL","SEXO","EDAD","TELEFONO","CORREO"
13996,"Marie",04-SEP-58,1,2,,"",""
13997,"Raquel",20-NOV-52,1,2,,"",""
13998,"Ethan",22-APR-54,1,1,,"",""
13999,"Elijah",14-FEB-84,1,1,,"",""
14000,"Terry",24-OCT-82,0,1,,"",""
14001,"Hunter",23-JAN-83,0,1,,"",""
14002,"Jacqueline",26-APR-83,0,2,,"",""
14003,"Angel",04-APR-83,0,1,,"",""
14004,"Caitlin",11-OCT-82,1,2,,"",""
14005,"Noah",10-NOV-82,1,1,,"",""
14006,"Brianna",27-MAR-83,1,2,,"",""
14007,"Rebekah",22-AUG-60,1,2,,"",""
14008,"Karen",11-JAN-55,1,2,,"",""
14009,"Brandy",01-SEP-60,1,2,,"",""
14010,"Thomas",02-FEB-56,1,1,,"",""
14011,"Roger",07-MAY-56,0,1,,"",""
14012,"Eddie",05-FEB-72,1,1,,"",""
14013,"Jimmy",07-AUG-62,1,1,,"",""
14014,"Leslie",23-SEP-62,1,2,,"",""
14015,"Kurt",16-OCT-56,1,1,,"",""
14016,"Mary",13-JUL-56,1,1,,"",""
14017,"Chloe",22-MAY-86,0,2,,"",""
14018,"Nina",01-JUL-57,1,2,,"",""
14019,"Kathleen",18-JAN-58,1,2,,"",""
14020,"Kristine",18-DEC-59,0,2,,"",""
14021,"Michelle",01-MAY-81,0,2,,"",""
14022,"Taylor",02-DEC-80,0,2,,"",""
14023,"Beth",13-APR-81,0,2,,"",""
14024,"Hannah",21-JUN-81,0,2,,"",""
14025,"Robert",14-MAR-85,1,1,,"",""
14026,"Chloe",29-OCT-79,0,2,,"",""
14027,"Carlos",10-NOV-78,1,1,,"",""
14028,"Patricia",09-JAN-79,0,2,,"",""
14029,"Christina",19-FEB-82,1,2,,"",""
14030,"Lawrence",19-APR-61,0,1,,"",""
14031,"Ruben",13-FEB-66,1,1,,"",""
14032,"Arthur",06-JUL-61,1,1,,"",""
14033,"Melinda",16-FEB-68,0,2,,"",""
14034,"Dennis",04-APR-69,0,1,,"",""
14035,"Hunter",30-JAN-79,0,1,,"",""
14036,"Amanda",25-DEC-79,1,2,,"",""
14037,"Lydia",20-OCT-79,1,2,,"",""
14038,"Madison",21-MAY-65,1,2,,"",""
14039,"Nathan",15-SEP-70,0,1,,"",""
14040,"Stephanie",08-MAY-68,0,2,,"",""
14041,"Danielle",30-MAR-68,0,2,,"",""
14042,"Stephanie",01-JUL-62,1,2,,"",""
14043,"Mary",28-AUG-62,0,2,,"",""
14044,"Thomas",11-JAN-63,1,1,,"",""
14045,"Tanya",02-OCT-72,1,2,,"",""
14046,"Cheryl",01-DEC-72,1,2,,"",""
14047,"Linda",13-APR-68,0,2,,"",""
14048,"Wyatt",01-OCT-67,1,1,,"",""
14049,"Gina",06-MAR-68,1,2,,"",""
14050,"Manuel",13-NOV-71,0,1,,"",""
14051,"Nathaniel",08-OCT-82,0,1,,"",""
14052,"Jorge",22-JUN-77,0,1,,"",""
14053,"Tamara",13-SEP-77,0,2,,"",""
14054,"Reginald",08-OCT-65,1,1,,"",""
14055,"Alejandro",31-DEC-65,1,1,,"",""
14056,"Nelson",25-OCT-65,1,1,,"",""
14057,"Lance",23-MAY-65,1,1,,"",""
14058,"Johnny",10-JUN-76,0,1,,"",""
14059,"Rodney",18-DEC-76,1,1,,"",""
14060,"Cedric",27-MAY-71,1,1,,"",""
14061,"Naomi",30-DEC-70,1,2,,"",""
14062,"Madison",15-JAN-70,0,2,,"",""
14063,"Patrick",05-AUG-75,0,2,,"",""
14064,"Stacey",07-DEC-69,0,2,,"",""
14065,"Samuel",23-JAN-69,0,1,,"",""
14066,"Melody",22-MAY-68,0,2,,"",""
14067,"Larry",18-OCT-67,0,1,,"",""
14068,"Brent",02-DEC-67,1,1,,"",""
14069,"Joy",17-FEB-73,1,2,,"",""
14070,"Ricky",09-MAY-64,0,1,,"",""
14071,"Jack",26-MAY-64,0,1,,"",""
14072,"Allen",21-SEP-62,1,1,,"",""
14073,"Gabriel",24-OCT-40,1,1,,"",""
14074,"Barbara",05-DEC-54,1,2,,"",""
14075,"Robert",20-MAY-82,0,1,,"",""
14076,"Justin",26-AUG-81,1,1,,"",""
14077,"Bryan",11-OCT-81,0,1,,"",""
14078,"Ryan",22-MAY-81,1,1,,"",""
14079,"Lauren",11-SEP-81,0,2,,"",""
14080,"Cynthia",16-NOV-81,0,2,,"",""
14081,"Nicole",04-OCT-85,1,2,,"",""
14082,"Johnny",03-NOV-85,0,1,,"",""
14083,"Nathan",03-MAY-86,1,1,,"",""
14084,"Robert",03-NOV-85,0,1,,"",""
14085,"Nathan",30-AUG-85,1,1,,"",""
14086,"Maurice",20-AUG-51,1,1,,"",""
14087,"Harold",02-NOV-42,0,1,,"",""
14088,"Alexandra",22-NOV-83,0,2,,"",""
14089,"Kaitlyn",07-APR-84,0,2,,"",""
14090,"Jennifer",15-APR-83,1,2,,"",""
14091,"Logan",10-FEB-83,0,1,,"",""
14092,"Maurice",24-MAY-83,0,1,,"",""
14093,"Jillian",17-OCT-82,0,2,,"",""
14094,"Amanda",07-NOV-82,0,2,,"",""
14095,"Paige",10-MAR-82,1,2,,"",""
14096,"Samuel",16-FEB-85,0,1,,"",""
14097,"Johnathan",25-MAR-85,1,1,,"",""
14098,"Allison",21-OCT-84,1,2,,"",""
14099,"Rafael",23-MAY-45,1,1,,"",""
14100,"Alisha",15-MAY-52,1,2,,"",""
14101,"Franklin",10-MAR-48,1,1,,"",""
14102,"Lisa",27-AUG-47,0,2,,"",""
14103,"Monique",04-APR-49,0,2,,"",""
14104,"Sydney",14-FEB-82,0,2,,"",""
14105,"Jackson",03-JUN-82,0,1,,"",""
14106,"Melissa",12-JUL-81,0,2,,"",""
14107,"Alexandra",20-JAN-81,0,2,,"",""
14108,"Thomas",04-OCT-80,0,1,,"",""
14109,"Aidan",20-FEB-80,1,1,,"",""
14110,"Dakota",09-DEC-78,0,1,,"",""
14111,"Michael",22-MAY-78,0,1,,"",""
14112,"Charles",06-MAY-78,0,1,,"",""
14113,"Natalie",20-OCT-77,0,2,,"",""
14114,"Chloe",06-JUL-77,1,2,,"",""
14115,"Samantha",01-JUN-83,0,2,,"",""
14116,"Brianna",17-AUG-73,0,2,,"",""
14117,"Emma",22-APR-74,0,2,,"",""
14118,"Elizabeth",10-JUL-78,0,2,,"",""
14119,"Paige",08-DEC-72,0,2,,"",""
14120,"Gabrielle",14-DEC-72,1,2,,"",""
14121,"Devon",09-JAN-73,0,1,,"",""
14122,"Kaitlyn",09-FEB-53,1,2,,"",""
14123,"Erick",09-JUN-85,1,1,,"",""
14124,"Justin",11-MAR-86,1,1,,"",""
14125,"Shane",16-NOV-83,0,1,,"",""
14126,"Andy",11-APR-84,1,1,,"",""
14127,"Lacey",07-AUG-81,1,2,,"",""
14128,"Ian",19-JUL-84,0,1,,"",""
14129,"Monica",16-APR-85,1,2,,"",""
14130,"Rebekah",10-SEP-84,1,2,,"",""
14131,"Javier",13-FEB-84,1,1,,"",""
14132,"Brandon",20-JUL-82,0,1,,"",""
14133,"Ricardo",16-MAY-83,0,1,,"",""
14134,"Cassandra",11-DEC-82,0,2,,"",""
14135,"Clayton",06-FEB-49,1,1,,"",""
14136,"Louis",02-OCT-48,1,1,,"",""
14137,"Joy",04-APR-49,1,2,,"",""
14138,"Vincent",14-APR-49,0,1,,"",""
14139,"Meredith",22-SEP-66,1,2,,"",""
14140,"Meagan",05-JAN-67,1,2,,"",""
14141,"Ana",09-DEC-65,0,2,,"",""
14142,"Damien",13-MAR-66,1,1,,"",""
14143,"Jill",10-MAR-71,0,2,,"",""
14144,"Lee",09-APR-65,1,1,,"",""
14145,"Jessie",14-AUG-64,0,1,,"",""
14146,"Toni",18-JAN-65,1,2,,"",""
14147,"Marcus",14-SEP-63,1,1,,"",""
14148,"Shaun",09-SEP-63,1,1,,"",""
14149,"Donald",22-APR-77,1,1,,"",""
14150,"Billy",20-AUG-64,1,1,,"",""
14151,"Marie",22-OCT-81,0,2,,"",""
14152,"Luke",07-SEP-75,0,1,,"",""
14153,"Dylan",13-MAY-76,0,1,,"",""
14154,"Willie",05-OCT-81,1,1,,"",""
14155,"Olivia",06-SEP-81,1,2,,"",""
14156,"Preston",15-NOV-74,0,1,,"",""
14157,"Willie",10-APR-80,0,1,,"",""
14158,"Craig",04-AUG-74,0,1,,"",""
14159,"Jay",08-NOV-80,0,1,,"",""
14160,"Brittney",02-JAN-75,1,2,,"",""
14161,"Claudia",02-AUG-74,0,2,,"",""
14162,"Brett",18-MAY-75,1,1,,"",""
14163,"Ebony",22-APR-75,1,2,,"",""
14164,"Kari",08-NOV-80,0,2,,"",""
14165,"Natalie",26-OCT-74,0,2,,"",""
14166,"Elizabeth",09-APR-28,1,2,,"",""
14167,"Pamela",29-SEP-56,0,2,,"",""
14168,"Edwin",24-MAR-57,1,1,,"",""
14169,"Carmen",13-APR-79,0,2,,"",""
14170,"Rebekah",02-MAY-74,0,2,,"",""
14171,"Michele",05-MAR-50,0,2,,"",""
14172,"Carla",19-OCT-49,0,2,,"",""
14173,"Tonya",19-OCT-50,1,2,,"",""
14174,"Alberto",04-SEP-56,1,1,,"",""
14175,"Cynthia",17-NOV-50,1,2,,"",""
14176,"Mindy",05-SEP-51,1,2,,"",""
14177,"Kenneth",19-NOV-51,1,1,,"",""
14178,"Katie",14-MAR-52,0,2,,"",""
14179,"Claudia",22-APR-57,0,2,,"",""
14180,"Henry",02-NOV-51,1,1,,"",""
14181,"Adriana",31-MAY-52,1,2,,"",""
14182,"Steve",16-SEP-65,1,1,,"",""
14183,"Robyn",13-OCT-64,0,2,,"",""
14184,"Caleb",22-APR-70,1,1,,"",""
14185,"Frank",19-MAY-58,0,1,,"",""
14186,"Katrina",24-DEC-57,1,2,,"",""
14187,"Eugene",24-MAR-58,1,1,,"",""
14188,"Meagan",06-MAY-57,1,2,,"",""
14189,"Krista",28-FEB-57,1,2,,"",""
14190,"Candace",19-NOV-56,1,2,,"",""
14191,"Derrick",11-JAN-62,1,1,,"",""
14192,"Ronald",20-FEB-56,1,1,,"",""
14193,"Pamela",31-JAN-56,0,2,,"",""
14194,"Cassie",26-JUL-55,1,2,,"",""
14195,"Clinton",01-NOV-55,0,1,,"",""
14196,"Felicia",02-APR-56,1,2,,"",""
14197,"Frank",30-JAN-60,1,1,,"",""
14198,"Daisy",12-MAY-55,1,2,,"",""
14199,"Samuel",30-DEC-54,1,1,,"",""
14200,"Colleen",06-APR-54,1,2,,"",""
14201,"Marie",08-OCT-53,1,2,,"",""
14202,"Clayton",16-JAN-54,0,1,,"",""
14203,"Seth",10-NOV-52,0,1,,"",""
14204,"Chelsea",01-AUG-69,1,2,,"",""
14205,"Wesley",20-OCT-52,0,1,,"",""
14206,"Edwin",02-JAN-53,1,1,,"",""
14207,"José",20-MAR-53,1,1,,"",""
14208,"Eugene",18-FEB-53,0,1,,"",""
14209,"Craig",06-OCT-80,1,1,,"",""
14210,"Jenny",26-APR-82,1,2,,"",""
14211,"Emma",11-MAR-86,0,2,,"",""
14212,"Erick",30-OCT-80,0,1,,"",""
14213,"Autumn",10-MAY-81,1,2,,"",""
14214,"Robyn",23-DEC-80,0,2,,"",""
14215,"Stacey",02-DEC-80,0,2,,"",""
14216,"Edwin",02-NOV-85,0,1,,"",""
14217,"Terrance",21-APR-85,0,1,,"",""
14218,"Karl",04-FEB-85,0,1,,"",""
14219,"Christy",30-APR-80,0,2,,"",""
14220,"Latasha",16-JUL-85,1,2,,"",""
14221,"Glenn",03-OCT-77,0,1,,"",""
14222,"Dawn",24-JUL-83,0,2,,"",""
14223,"Larry",25-MAY-83,1,1,,"",""
14224,"Tamara",17-SEP-84,0,2,,"",""
14225,"Alisha",24-NOV-77,1,2,,"",""
14226,"Heidi",23-JAN-78,0,2,,"",""
14227,"Alison",18-OCT-83,1,2,,"",""
14228,"Arturo",17-FEB-77,0,1,,"",""
14229,"Allen",02-JAN-77,0,1,,"",""
14230,"Luis",07-JAN-77,0,1,,"",""
14231,"Kari",02-FEB-78,1,2,,"",""
14232,"Omar",14-MAR-82,1,1,,"",""
14233,"Ricardo",24-DEC-76,0,1,,"",""
14234,"Gina",15-DEC-75,0,2,,"",""
14235,"Larry",17-MAY-81,1,1,,"",""
14236,"Abigail",22-NOV-81,1,2,,"",""
14237,"Kate",07-APR-81,1,2,,"",""
14238,"Jay",02-DEC-75,1,1,,"",""
14239,"Maria",17-DEC-46,1,2,,"",""
14240,"Caroline",16-DEC-46,1,2,,"",""
14241,"Grace",26-APR-47,1,2,,"",""
14242,"Rafael",30-NOV-47,1,1,,"",""
14243,"Gregory",31-MAR-53,0,2,,"",""
14244,"Jennifer",04-SEP-58,1,2,,"",""
14245,"Ana",01-MAY-48,1,2,,"",""
14246,"Devin",03-MAR-53,0,1,,"",""
14247,"Hunter",27-AUG-47,1,1,,"",""
14248,"Misty",30-AUG-47,1,2,,"",""
14249,"Eduardo",09-JUL-47,1,1,,"",""
14250,"Adam",31-JAN-48,0,1,,"",""
14251,"Alex",19-FEB-48,1,1,,"",""
14252,"Destiny",01-DEC-48,1,2,,"",""
14253,"Eduardo",18-APR-49,0,1,,"",""
14254,"Tabitha",28-FEB-49,1,2,,"",""
14255,"Jonathan",25-AUG-48,0,1,,"",""
14256,"Elizabeth",13-NOV-48,0,2,,"",""
14257,"James",31-JUL-48,1,1,,"",""
14258,"Haley",15-JAN-50,0,2,,"",""
14259,"Antonio",31-AUG-58,0,1,,"",""
14260,"Frank",09-JUN-59,0,1,,"",""
14261,"Meredith",13-AUG-58,0,2,,"",""
14262,"Jon",07-NOV-64,1,1,,"",""
14263,"Nina",24-AUG-59,0,2,,"",""
14264,"Karl",08-AUG-59,0,1,,"",""
14265,"Garrett",13-SEP-80,0,1,,"",""
14266,"Cory",23-NOV-80,1,1,,"",""
14267,"Lauren",12-MAR-81,0,2,,"",""
14268,"Isabella",13-FEB-86,0,2,,"",""
14269,"Tony",18-MAY-81,1,1,,"",""
14270,"James",24-JUL-80,0,1,,"",""
14271,"Lucas",31-AUG-79,1,1,,"",""
14272,"Sydney",31-AUG-79,0,2,,"",""
14273,"Angel",01-MAY-84,0,1,,"",""
14274,"Edward",06-JAN-82,1,1,,"",""
14275,"Arthur",01-AUG-60,0,1,,"",""
14276,"Melody",06-JAN-61,0,2,,"",""
14277,"Jerry",24-APR-67,0,1,,"",""
14278,"Olivia",17-JUL-69,1,2,,"",""
14279,"Taylor",31-JUL-69,1,2,,"",""
14280,"Isaac",15-AUG-78,0,1,,"",""
14281,"Daniel",03-JAN-79,0,1,,"",""
14282,"Brianna",20-SEP-79,0,2,,"",""
14283,"Seth",04-OCT-85,0,1,,"",""
14284,"Wyatt",15-DEC-79,0,1,,"",""
14285,"Taylor",30-NOV-85,0,2,,"",""
14286,"Kristine",09-OCT-64,1,2,,"",""
14287,"Derek",20-FEB-76,0,1,,"",""
14288,"Christina",06-SEP-71,0,2,,"",""
14289,"Jessica",19-FEB-72,0,2,,"",""
14290,"Jonathan",07-SEP-62,0,1,,"",""
14291,"Tyler",17-FEB-63,0,1,,"",""
14292,"Isabella",24-SEP-68,0,2,,"",""
14293,"Kyle",15-AUG-62,1,1,,"",""
14294,"Steven",22-MAY-63,1,1,,"",""
14295,"Hannah",11-JAN-63,0,2,,"",""
14296,"Benjamin",14-NOV-62,1,1,,"",""
14297,"Kristin",12-JUL-62,1,2,,"",""
14298,"Kaitlyn",11-JAN-63,1,2,,"",""
14299,"Jermaine",08-DEC-72,1,1,,"",""
14300,"Colin",31-JUL-72,0,1,,"",""
14301,"Ruben",14-SEP-67,1,1,,"",""
14302,"April",12-JAN-68,0,2,,"",""
14303,"Briana",18-DEC-67,1,2,,"",""
14304,"Jacquelyn",11-FEB-73,1,2,,"",""
14305,"Brendan",08-JAN-68,1,1,,"",""
14306,"Byron",05-NOV-66,1,1,,"",""
14307,"Ross",03-DEC-66,1,1,,"",""
14308,"Marie",20-FEB-83,0,2,,"",""
14309,"Orlando",06-NOV-71,0,1,,"",""
14310,"Jon",18-JUL-77,0,1,,"",""
14311,"Erik",08-OCT-82,0,1,,"",""
14312,"Claudia",25-APR-66,1,2,,"",""
14313,"Christian",13-APR-66,1,1,,"",""
14314,"Katherine",16-JUL-70,1,2,,"",""
14315,"Carl",01-JAN-70,0,1,,"",""
14316,"Leonard",07-JUL-67,1,1,,"",""
14317,"Steve",19-FEB-68,0,1,,"",""
14318,"Seth",16-APR-68,1,1,,"",""
14319,"Renee",23-JUN-68,1,2,,"",""
14320,"Amy",01-FEB-72,1,2,,"",""
14321,"Jackson",22-OCT-69,1,1,,"",""
14322,"Sydney",07-JAN-64,0,2,,"",""
14323,"Colin",20-MAR-63,0,1,,"",""
14324,"Jessie",07-SEP-62,0,2,,"",""
14325,"Crystal",02-JAN-63,0,2,,"",""
14326,"Joe",30-SEP-62,0,1,,"",""
14327,"Kyle",18-AUG-81,0,1,,"",""
14328,"Andrea",05-FEB-82,0,2,,"",""
14329,"Holly",19-JUL-81,0,2,,"",""
14330,"Matthew",04-APR-82,1,1,,"",""
14331,"Timothy",23-AUG-85,0,1,,"",""
14332,"Jade",19-OCT-85,0,2,,"",""
14333,"Bobby",02-OCT-85,0,1,,"",""
14334,"Patrick",22-JAN-86,1,1,,"",""
14335,"Allison",12-MAR-84,1,2,,"",""
14336,"Gabriel",04-FEB-84,1,1,,"",""
14337,"Olivia",29-AUG-83,0,2,,"",""
14338,"Natalie",22-NOV-83,1,2,,"",""
14339,"Brandy",01-JUN-83,0,2,,"",""
14340,"Miranda",29-SEP-82,0,2,,"",""
14341,"Sean",21-APR-85,1,1,,"",""
14342,"Beth",22-SEP-84,0,2,,"",""
14343,"Xavier",20-JAN-85,1,1,,"",""
14344,"Kurt",20-MAR-45,0,1,,"",""
14345,"Kristi",08-AUG-45,1,2,,"",""
14346,"Evelyn",29-NOV-46,0,2,,"",""
14347,"Tara",14-NOV-46,0,2,,"",""
14348,"Alex",15-MAY-48,1,1,,"",""
14349,"Nicole",08-NOV-81,1,2,,"",""
14350,"Emily",06-DEC-81,0,2,,"",""
14351,"Riley",01-AUG-81,0,2,,"",""
14352,"Melissa",14-MAR-86,0,2,,"",""
14353,"Erin",12-DEC-80,0,2,,"",""
14354,"Seth",25-JAN-80,0,1,,"",""
14355,"Ian",11-MAY-79,1,1,,"",""
14356,"Isabella",15-JUL-78,0,2,,"",""
14357,"Dalton",09-JAN-73,1,1,,"",""
14358,"Amanda",20-JUN-73,1,2,,"",""
14359,"Eduardo",02-MAY-74,1,1,,"",""
14360,"Samantha",14-OCT-64,0,2,,"",""
14361,"Franklin",23-JUL-64,1,1,,"",""
14362,"Roberto",31-OCT-77,0,1,,"",""
14363,"Natalie",04-MAR-79,0,2,,"",""
14364,"Mario",06-SEP-78,1,1,,"",""
14365,"Evan",16-NOV-78,1,1,,"",""
14366,"Anna",21-JUL-76,0,2,,"",""
14367,"Courtney",25-FEB-82,0,2,,"",""
14368,"Richard",11-SEP-76,1,1,,"",""
14369,"Devin",16-FEB-77,1,1,,"",""
14370,"Meghan",06-SEP-83,1,2,,"",""
14371,"Jeremiah",06-DEC-77,1,1,,"",""
14372,"Kaitlyn",08-JAN-78,1,2,,"",""
14373,"Ricardo",11-JUN-83,1,1,,"",""
14374,"David",15-SEP-83,1,1,,"",""
14375,"Alexandra",08-MAY-81,1,2,,"",""
14376,"Faith",17-OCT-49,0,2,,"",""
14377,"Paula",07-DEC-49,0,2,,"",""
14378,"Cory",29-AUG-55,0,1,,"",""
14379,"Richard",21-AUG-49,1,1,,"",""
14380,"Kaylee",08-JAN-50,1,2,,"",""
14381,"Alexa",17-JUN-61,0,2,,"",""
14382,"Darren",03-NOV-55,0,1,,"",""
14383,"Marvin",18-NOV-50,1,1,,"",""
14384,"Rachel",19-NOV-50,1,2,,"",""
14385,"Maria",16-OCT-56,1,2,,"",""
14386,"Marissa",17-JAN-52,0,2,,"",""
14387,"Brittany",31-MAY-52,1,2,,"",""
14388,"Kaylee",12-JAN-52,1,2,,"",""
14389,"Ryan",29-JAN-53,1,1,,"",""
14390,"Logan",21-MAY-53,1,1,,"",""
14391,"Jason",04-SEP-52,1,1,,"",""
14392,"Justin",20-FEB-53,1,1,,"",""
14393,"José",01-OCT-58,0,1,,"",""
14394,"Jacob",03-OCT-58,1,1,,"",""
14395,"Devin",16-SEP-63,0,1,,"",""
14396,"Zoe",15-OCT-53,0,2,,"",""
14397,"Sierra",21-SEP-53,0,2,,"",""
14398,"James",10-MAR-54,1,1,,"",""
14399,"Jeremy",03-MAY-59,0,1,,"",""
14400,"Brandon",21-APR-54,0,1,,"",""
14401,"Jose",06-SEP-54,1,1,,"",""
14402,"Hailey",18-NOV-54,0,2,,"",""
14403,"Angelica",16-SEP-54,0,2,,"",""
14404,"Rachel",26-MAR-56,0,2,,"",""
14405,"Dylan",29-NOV-55,1,1,,"",""
14406,"Carrie",11-AUG-61,1,2,,"",""
14407,"Thomas",02-DEC-55,1,1,,"",""
14408,"Jasmine",11-FEB-56,0,2,,"",""
14409,"Eric",22-APR-61,1,1,,"",""
14410,"Arianna",24-DEC-55,1,2,,"",""
14411,"Ashley",03-AUG-56,0,2,,"",""
14412,"Nicole",30-SEP-56,0,2,,"",""
14413,"Rachel",14-AUG-56,1,2,,"",""
14414,"Rachel",13-MAR-57,1,2,,"",""
14415,"William",12-NOV-62,1,1,,"",""
14416,"Madison",26-OCT-57,1,2,,"",""
14417,"Ernest",04-AUG-57,0,1,,"",""
14418,"Rebecca",23-APR-63,1,2,,"",""
14419,"Abigail",10-NOV-57,1,2,,"",""
14420,"Chloe",12-AUG-74,0,2,,"",""
14421,"Hannah",25-JAN-58,1,2,,"",""
14422,"Cara",02-NOV-69,0,2,,"",""
14423,"Jill",18-DEC-63,1,2,,"",""
14424,"Stefanie",01-JAN-74,0,2,,"",""
14425,"Victor",11-FEB-74,1,1,,"",""
14426,"Madison",19-AUG-68,1,2,,"",""
14427,"Emmanuel",05-NOV-61,1,1,,"",""
14428,"Cassie",10-APR-61,0,2,,"",""
14429,"Lacey",21-JAN-61,0,2,,"",""
14430,"Sydney",03-JAN-63,1,2,,"",""
14431,"Kayla",21-MAY-62,1,2,,"",""
14432,"Antonio",21-FEB-39,0,1,,"",""
14433,"Jennifer",03-DEC-38,1,2,,"",""
14434,"Sophia",25-SEP-38,0,2,,"",""
14435,"Jennifer",14-OCT-38,1,2,,"",""
14436,"John",04-MAR-71,1,1,,"",""
14437,"Mitchell",30-JAN-71,1,1,,"",""
14438,"Gabrielle",12-APR-76,0,2,,"",""
14439,"Brian",30-JAN-71,1,1,,"",""
14440,"Jon",13-MAY-71,1,1,,"",""
14441,"William",03-NOV-76,1,1,,"",""
14442,"Shelby",22-DEC-70,0,2,,"",""
14443,"Benjamin",04-MAY-71,1,1,,"",""
14444,"Patrick",08-SEP-70,1,1,,"",""
14445,"Benjamin",22-APR-71,1,1,,"",""
14446,"Jeremiah",06-AUG-75,1,1,,"",""
14447,"Madison",04-JUL-69,0,2,,"",""
14448,"Lauren",22-DEC-75,1,2,,"",""
14449,"Logan",07-NOV-69,0,1,,"",""
14450,"Kevin",06-APR-75,1,1,,"",""
14451,"Tyler",29-NOV-69,0,1,,"",""
14452,"Alex",14-SEP-67,1,1,,"",""
14453,"Jesse",09-FEB-62,0,1,,"",""
14454,"Kayla",17-MAY-40,1,2,,"",""
14455,"Alexandra",13-SEP-68,1,2,,"",""
14456,"Benjamin",04-SEP-79,0,1,,"",""
14457,"Thomas",06-AUG-68,1,1,,"",""
14458,"Jordan",02-DEC-67,1,1,,"",""
14459,"Cody",07-DEC-67,0,1,,"",""
14460,"Jose",06-APR-68,1,1,,"",""
14461,"Chloe",12-MAY-68,1,2,,"",""
14462,"Beth",30-DEC-67,1,2,,"",""
14463,"Julia",06-OCT-73,1,2,,"",""
14464,"Elizabeth",25-DEC-67,1,2,,"",""
14465,"Dakota",21-AUG-66,1,1,,"",""
14466,"Logan",21-AUG-66,1,1,,"",""
14467,"Aidan",01-NOV-66,1,1,,"",""
14468,"Grace",07-OCT-66,0,2,,"",""
14469,"Angela",20-OCT-66,1,2,,"",""
14470,"Jeremy",01-FEB-72,1,1,,"",""
14471,"Gabriel",14-JAN-67,0,1,,"",""
14472,"Natalie",01-DEC-66,1,2,,"",""
14473,"Miguel",31-JAN-72,1,1,,"",""
14474,"Jacqueline",17-SEP-66,1,2,,"",""
14475,"Isabella",09-AUG-66,1,2,,"",""
14476,"Bryce",17-JUL-60,1,1,,"",""
14477,"Lauren",03-FEB-61,0,2,,"",""
14478,"Abigail",05-AUG-65,0,2,,"",""
14479,"Samantha",20-MAR-42,0,2,,"",""
14480,"Jackson",02-MAY-71,1,1,,"",""
14481,"Mary",29-JAN-66,0,2,,"",""
14482,"Noah",19-JAN-66,1,1,,"",""
14483,"Nicole",19-JAN-66,1,2,,"",""
14484,"Samantha",03-SEP-71,1,2,,"",""
14485,"Bailey",09-DEC-65,1,2,,"",""
14486,"Jonathan",16-SEP-65,1,1,,"",""
14487,"Seth",04-APR-60,1,1,,"",""
14488,"Connor",02-SEP-59,1,1,,"",""
14489,"Jason",10-JUN-64,1,1,,"",""
14490,"Aidan",13-OCT-64,1,1,,"",""
14491,"Isaac",03-MAY-59,0,1,,"",""
14492,"Justin",23-NOV-58,1,1,,"",""
14493,"Sara",22-JAN-59,0,2,,"",""
14494,"Cameron",13-MAY-64,1,1,,"",""
14495,"Nathan",21-DEC-57,1,1,,"",""
14496,"Cindy",17-APR-58,1,2,,"",""
14497,"Allison",30-SEP-63,1,2,,"",""
14498,"Katie",20-MAR-43,1,2,,"",""
14499,"Samuel",07-OCT-42,1,1,,"",""
14500,"Jasmine",18-MAY-43,0,2,,"",""
14501,"Ruben",10-NOV-43,1,1,,"",""
14502,"Katelyn",10-MAR-44,1,2,,"",""
14503,"Brianna",17-SEP-43,1,2,,"",""
14504,"Nicole",18-FEB-44,1,2,,"",""
14505,"Alex",22-NOV-43,1,1,,"",""
14506,"Stacy",17-NOV-45,1,2,,"",""
14507,"Eric",01-MAR-46,1,1,,"",""
14508,"Madison",02-APR-46,1,2,,"",""
14509,"Bridget",30-AUG-73,0,2,,"",""
14510,"Samuel",17-AUG-73,0,1,,"",""
14511,"Danielle",23-MAY-74,1,2,,"",""
14512,"Christopher",03-SEP-79,1,1,,"",""
14513,"Alexandra",20-MAY-74,1,2,,"",""
14514,"Rachel",10-MAR-85,0,2,,"",""
14515,"Anna",06-FEB-85,0,2,,"",""
14516,"Tommy",25-MAY-50,0,1,,"",""
14517,"Ebony",14-JAN-61,1,2,,"",""
14518,"Ann",07-MAY-53,1,2,,"",""
14519,"Denise",18-MAY-84,0,2,,"",""
14520,"Bonnie",16-JUN-84,0,2,,"",""
14521,"Rodney",09-APR-53,1,1,,"",""
14522,"Omar",16-FEB-53,1,1,,"",""
14523,"Lydia",25-MAY-53,1,2,,"",""
14524,"Carla",16-NOV-83,1,2,,"",""
14525,"Claudia",05-DEC-82,1,2,,"",""
14526,"Emily",09-JUL-67,1,2,,"",""
14527,"Kurt",06-APR-68,1,1,,"",""
14528,"Casey",29-NOV-73,1,1,,"",""
14529,"Kaitlin",30-SEP-67,0,2,,"",""
14530,"Ethan",29-FEB-68,1,1,,"",""
14531,"Abigail",21-JUL-67,1,2,,"",""
14532,"Barbara",17-MAY-79,1,2,,"",""
14533,"Roberto",05-OCT-83,0,1,,"",""
14534,"Abby",22-OCT-66,0,2,,"",""
14535,"Dustin",12-MAY-72,0,1,,"",""
14536,"Krystal",30-DEC-66,0,2,,"",""
14537,"Clayton",11-MAR-41,1,1,,"",""
